student_id,target_credits,completed_credits,failure_prob
S_7534,17,1,0.0458
S_7535,17,38,0.0236
S_7536,13,111,0.0867
S_7537,12,36,0.0344
S_7538,8,112,0.0779
S_7539,15,30,0.0638
S_7540,14,37,0.0303
S_7541,18,75,0.0249
S_7542,16,91,0.0224
S_7543,19,60,0.0366
S_7544,12,105,0.0197
S_7545,18,4,0.1756
S_7546,13,110,0.0272
S_7547,17,23,0.001
S_7548,10,106,0.0319
S_7549,15,48,0.0465
S_7550,9,99,0.0949
S_7551,14,80,0.0673
S_7552,16,21,0.1048
S_7553,13,110,0.0287
S_7554,11,29,0.0202
S_7555,17,29,0.0489
S_7556,14,97,0.0432
S_7557,13,12,0.015
S_7558,15,26,0.0471
S_7559,21,60,0.0076
S_7560,18,99,0.013
S_7561,18,17,0.1621
S_7562,16,65,0.0438
S_7563,15,85,0.0171
S_7564,7,103,0.0673
S_7565,12,112,0.0692
S_7566,13,94,0.0824
S_7567,9,78,0.0568
S_7568,11,52,0.0223
S_7569,9,13,0.0846
S_7570,14,85,0.025
S_7571,17,119,0.1029
S_7572,18,88,0.0089
S_7573,16,2,0.1249
S_7574,12,59,0.102
S_7575,9,73,0.0369
S_7576,9,82,0.0534
S_7577,11,86,0.1224
S_7578,12,66,0.0821
S_7579,14,26,0.0656
S_7580,11,113,0.0538
S_7581,16,83,0.0254
S_7582,14,28,0.0516
S_7583,15,38,0.023
S_7584,18,110,0.0802
S_7585,11,106,0.1458
S_7586,16,48,0.0482
S_7587,14,4,0.039
S_7588,13,5,0.058
S_7589,17,34,0.0288
S_7590,17,75,0.0531
S_7591,12,70,0.047
S_7592,14,76,0.018
S_7593,15,86,0.0537
S_7594,14,2,0.125
S_7595,16,12,0.0595
S_7596,15,43,0.0182
S_7597,20,18,0.0254
S_7598,10,9,0.104
S_7599,14,76,0.1189
S_7600,12,97,0.0959
S_7601,16,90,0.0466
S_7602,10,98,0.004
S_7603,16,79,0.0338
S_7604,13,88,0.075
S_7605,12,32,0.0129
S_7606,10,119,0.0412
S_7607,13,21,0.0339
S_7608,18,25,0.0438
S_7609,14,34,0.05
S_7610,16,117,0.0288
S_7611,19,118,0.0428
S_7612,15,95,0.0079
S_7613,13,75,0.0518
S_7614,16,62,0.0763
S_7615,13,116,0.1055
S_7616,13,83,0.0164
S_7617,10,113,0.0184
S_7618,17,37,0.0934
S_7619,13,40,0.0176
S_7620,15,102,0.0919
S_7621,11,17,0.0239
S_7622,16,113,0.0358
S_7623,12,60,0.0194
S_7624,14,111,0.11
S_7625,17,40,0.0625
S_7626,17,85,0.0775
S_7627,14,57,0.0578
S_7628,9,75,0.0059
S_7629,21,60,0.0356
S_7630,20,116,0.0318
S_7631,17,83,0.019
S_7632,12,30,0.0563
S_7633,14,109,0.057
S_7634,13,35,0.0338
S_7635,18,44,0.0275
S_7636,15,12,0.0872
S_7637,12,107,0.0635
S_7638,13,34,0.063
S_7639,18,31,0.0833
S_7640,19,110,0.0213
S_7641,19,96,0.1306
S_7642,17,16,0.0495
S_7643,14,92,0.0485
S_7644,5,109,0.0611
S_7645,15,9,0.0062
S_7646,14,99,0.0519
S_7647,15,65,0.0789
S_7648,15,80,0.053
S_7649,11,59,0.0099
S_7650,16,83,0.0621
S_7651,16,4,0.0213
S_7652,17,91,0.0343
S_7653,17,4,0.0188
S_7654,16,54,0.1593
S_7655,13,18,0.039
S_7656,14,98,0.0825
S_7657,15,37,0.0471
S_7658,15,54,0.0254
S_7659,17,51,0.1372
S_7660,16,92,0.0234
S_7661,21,57,0.0248
S_7662,21,94,0.0025
S_7663,15,8,0.1328
S_7664,3,22,0.0014
S_7665,18,66,0.0252
S_7666,13,113,0.0955
S_7667,12,8,0.0333
S_7668,13,5,0.0343
S_7669,13,18,0.021
S_7670,16,76,0.0424
S_7671,10,47,0.0654
S_7672,11,99,0.0136
S_7673,16,8,0.0434
S_7674,16,23,0.0239
S_7675,16,36,0.0799
S_7676,12,75,0.1259
S_7677,12,82,0.0462
S_7678,13,14,0.0673
S_7679,15,113,0.0197
S_7680,19,40,0.1014
S_7681,8,85,0.0099
S_7682,14,62,0.0568
S_7683,11,26,0.0178
S_7684,10,101,0.056
S_7685,17,98,0.0309
S_7686,16,47,0.0785
S_7687,16,70,0.0598
S_7688,17,30,0.0272
S_7689,13,82,0.0247
S_7690,13,37,0.053
S_7691,21,101,0.0153
S_7692,14,26,0.0411
S_7693,17,1,0.0181
S_7694,15,32,0.0915
S_7695,9,22,0.0765
S_7696,8,60,0.0434
S_7697,13,24,0.101
S_7698,18,91,0.0692
S_7699,17,28,0.0434
S_7700,17,84,0.029
S_7701,12,69,0.0685
S_7702,19,118,0.0334
S_7703,12,119,0.1139
S_7704,15,104,0.0282
S_7705,14,91,0.0275
S_7706,14,46,0.0089
S_7707,19,90,0.0936
S_7708,12,114,0.0582
S_7709,10,2,0.0076
S_7710,15,64,0.0135
S_7711,13,26,0.0196
S_7712,21,66,0.0573
S_7713,17,55,0.087
S_7714,13,69,0.0746
S_7715,11,66,0.0155
S_7716,9,115,0.0558
S_7717,11,66,0.1107
S_7718,15,101,0.0723
S_7719,19,38,0.0561
S_7720,18,52,0.0919
S_7721,15,56,0.0361
S_7722,14,33,0.019
S_7723,15,45,0.0234
S_7724,13,71,0.0287
S_7725,20,69,0.0241
S_7726,14,76,0.0742
S_7727,14,42,0.0934
S_7728,8,37,0.0115
S_7729,14,73,0.0234
S_7730,17,15,0.035
S_7731,11,30,0.0109
S_7732,12,5,0.059
S_7733,17,8,0.0806
S_7734,10,29,0.0391
S_7735,18,2,0.0538
S_7736,13,29,0.0453
S_7737,13,78,0.0389
S_7738,11,7,0.0582
S_7739,16,52,0.1313
S_7740,21,109,0.0616
S_7741,17,94,0.1349
S_7742,12,36,0.1268
S_7743,18,110,0.0702
S_7744,14,39,0.0483
S_7745,19,8,0.025
S_7746,17,119,0.023
S_7747,6,104,0.062
S_7748,11,55,0.0065
S_7749,17,79,0.0908
S_7750,15,80,0.1354
S_7751,11,23,0.0586
S_7752,13,24,0.1051
S_7753,9,56,0.013
S_7754,14,109,0.0093
S_7755,21,1,0.0829
S_7756,17,93,0.0219
S_7757,21,6,0.0819
S_7758,17,57,0.0928
S_7759,18,76,0.0727
S_7760,20,82,0.0612
S_7761,16,7,0.033
S_7762,14,50,0.0429
S_7763,18,70,0.0184
S_7764,19,7,0.0226
S_7765,13,16,0.0121
S_7766,12,79,0.0317
S_7767,15,62,0.0478
S_7768,17,19,0.0824
S_7769,17,64,0.053
S_7770,10,109,0.0385
S_7771,20,1,0.1234
S_7772,13,77,0.0417
S_7773,14,8,0.056
S_7774,12,0,0.0563
S_7775,21,18,0.0224
S_7776,15,50,0.0414
S_7777,12,96,0.021
S_7778,17,33,0.0128
S_7779,17,75,0.0464
S_7780,14,49,0.0504
S_7781,17,28,0.084
S_7782,12,61,0.0233
S_7783,13,95,0.035
S_7784,8,99,0.0955
S_7785,11,101,0.0552
S_7786,20,40,0.0349
S_7787,19,95,0.0122
S_7788,15,25,0.0352
S_7789,19,88,0.0516
S_7790,14,113,0.0225
S_7791,14,1,0.133
S_7792,15,52,0.0513
S_7793,14,77,0.1434
S_7794,14,84,0.0429
S_7795,18,21,0.0207
S_7796,15,116,0.0436
S_7797,17,73,0.0334
S_7798,18,19,0.0049
S_7799,16,2,0.1006
S_7800,12,93,0.1584
S_7801,10,9,0.0399
S_7802,15,16,0.0106
S_7803,14,68,0.0689
S_7804,15,72,0.0585
S_7805,14,82,0.0916
S_7806,21,47,0.212
S_7807,11,92,0.0283
S_7808,9,116,0.0058
S_7809,15,32,0.0384
S_7810,13,84,0.0207
S_7811,15,111,0.0321
S_7812,16,82,0.0347
S_7813,18,81,0.0299
S_7814,10,26,0.0118
S_7815,13,64,0.0656
S_7816,16,67,0.0489
S_7817,17,84,0.0354
S_7818,21,119,0.0091
S_7819,17,4,0.0432
S_7820,14,7,0.0435
S_7821,12,9,0.0836
S_7822,13,89,0.0578
S_7823,13,16,0.0237
S_7824,16,74,0.0104
S_7825,15,38,0.0205
S_7826,11,54,0.0447
S_7827,13,25,0.0505
S_7828,17,103,0.028
S_7829,16,70,0.0178
S_7830,16,113,0.0305
S_7831,16,68,0.0724
S_7832,19,14,0.1014
S_7833,15,20,0.0763
S_7834,13,118,0.0246
S_7835,12,87,0.0147
S_7836,15,5,0.0238
S_7837,7,84,0.0266
S_7838,14,49,0.0132
S_7839,14,36,0.123
S_7840,10,18,0.0418
S_7841,12,100,0.0242
S_7842,17,7,0.0442
S_7843,15,34,0.0977
S_7844,15,36,0.0904
S_7845,15,19,0.0382
S_7846,15,60,0.0493
S_7847,18,1,0.0372
S_7848,15,36,0.0108
S_7849,10,112,0.0338
S_7850,19,37,0.0449
S_7851,16,43,0.0146
S_7852,13,56,0.0299
S_7853,11,67,0.1181
S_7854,16,97,0.1198
S_7855,14,22,0.0812
S_7856,19,104,0.0811
S_7857,13,90,0.0395
S_7858,12,86,0.0495
S_7859,17,10,0.0033
S_7860,17,2,0.0276
S_7861,15,71,0.0831
S_7862,17,103,0.0775
S_7863,14,70,0.0489
S_7864,15,25,0.1437
S_7865,18,10,0.0252
S_7866,16,83,0.0861
S_7867,14,86,0.0133
S_7868,19,20,0.0146
S_7869,7,3,0.0294
S_7870,21,48,0.1722
S_7871,9,69,0.0645
S_7872,13,84,0.0525
S_7873,14,97,0.0971
S_7874,14,73,0.0247
S_7875,18,13,0.0331
S_7876,11,81,0.0312
S_7877,15,118,0.077
S_7878,13,108,0.014
S_7879,15,104,0.1166
S_7880,14,36,0.0288
S_7881,15,90,0.0272
S_7882,13,102,0.0532
S_7883,13,81,0.0283
S_7884,15,30,0.1459
S_7885,17,114,0.0381
S_7886,13,54,0.0262
S_7887,12,15,0.0301
S_7888,16,13,0.0263
S_7889,14,77,0.0445
S_7890,17,52,0.0349
S_7891,12,11,0.0232
S_7892,9,88,0.0449
S_7893,13,95,0.076
S_7894,12,87,0.0831
S_7895,14,24,0.0386
S_7896,13,82,0.1012
S_7897,17,1,0.0432
S_7898,14,36,0.0752
S_7899,15,47,0.0394
S_7900,15,100,0.0721
S_7901,15,46,0.0273
S_7902,14,1,0.0599
S_7903,16,42,0.1718
S_7904,12,59,0.0684
S_7905,19,113,0.0628
S_7906,14,112,0.0099
S_7907,11,21,0.0641
S_7908,15,22,0.0073
S_7909,12,19,0.0848
S_7910,16,94,0.0839
S_7911,21,0,0.0418
S_7912,12,15,0.1382
S_7913,15,64,0.0397
S_7914,9,29,0.0044
S_7915,16,11,0.0229
S_7916,12,43,0.0789
S_7917,13,32,0.0302
S_7918,11,61,0.0179
S_7919,17,117,0.0391
S_7920,18,14,0.0078
S_7921,15,44,0.0183
S_7922,12,111,0.0592
S_7923,19,105,0.0071
S_7924,12,47,0.025
S_7925,8,83,0.0706
S_7926,16,10,0.032
S_7927,11,85,0.0327
S_7928,17,116,0.0622
S_7929,13,64,0.0129
S_7930,16,59,0.0187
S_7931,19,22,0.013
S_7932,11,76,0.0364
S_7933,13,70,0.0391
S_7934,14,78,0.0346
S_7935,19,3,0.0235
S_7936,13,65,0.0294
S_7937,13,71,0.0307
S_7938,16,24,0.0616
S_7939,13,24,0.0233
S_7940,15,33,0.0783
S_7941,10,85,0.0744
S_7942,21,72,0.0105
S_7943,10,101,0.0987
S_7944,14,35,0.1244
S_7945,14,109,0.023
S_7946,20,89,0.0177
S_7947,11,47,0.0437
S_7948,20,11,0.0665
S_7949,17,30,0.0959
S_7950,16,114,0.0538
S_7951,12,37,0.0239
S_7952,16,39,0.0134
S_7953,12,22,0.0236
S_7954,18,96,0.0345
S_7955,12,33,0.0195
S_7956,14,39,0.0421
S_7957,13,49,0.0431
S_7958,12,52,0.0412
S_7959,17,49,0.0568
S_7960,16,60,0.0265
S_7961,18,97,0.0274
S_7962,9,98,0.046
S_7963,18,95,0.033
S_7964,21,12,0.0652
S_7965,13,95,0.0354
S_7966,20,14,0.0522
S_7967,14,14,0.0457
S_7968,10,113,0.0382
S_7969,14,98,0.0077
S_7970,18,66,0.0385
S_7971,12,104,0.0888
S_7972,13,118,0.0319
S_7973,16,73,0.073
S_7974,15,73,0.0345
S_7975,16,90,0.0223
S_7976,15,27,0.0755
S_7977,16,20,0.0221
S_7978,13,91,0.0456
S_7979,15,41,0.0202
S_7980,12,16,0.0098
S_7981,18,37,0.0641
S_7982,13,43,0.0616
S_7983,18,115,0.0945
S_7984,14,83,0.0062
S_7985,15,63,0.0196
S_7986,13,116,0.0139
S_7987,11,108,0.0547
S_7988,9,61,0.0269
S_7989,11,108,0.0558
S_7990,14,48,0.026
S_7991,15,27,0.0809
S_7992,18,27,0.081
S_7993,13,79,0.0305
S_7994,12,60,0.0225
S_7995,10,79,0.0153
S_7996,16,82,0.0225
S_7997,19,2,0.0424
S_7998,18,6,0.0558
S_7999,17,63,0.019
S_8000,16,22,0.0427
S_8001,20,75,0.0144
S_8002,15,66,0.0247
S_8003,16,70,0.0359
S_8004,14,36,0.0088
S_8005,10,76,0.0108
S_8006,12,99,0.0343
S_8007,14,119,0.0565
S_8008,15,100,0.0447
S_8009,20,66,0.0308
S_8010,15,23,0.0207
S_8011,18,81,0.0186
S_8012,13,112,0.0956
S_8013,14,25,0.1046
S_8014,11,30,0.0142
S_8015,12,17,0.026
S_8016,16,88,0.0213
S_8017,15,48,0.0173
S_8018,17,7,0.0265
S_8019,15,104,0.0275
S_8020,13,66,0.1307
S_8021,21,39,0.0532
S_8022,14,41,0.0071
S_8023,18,34,0.0273
S_8024,13,54,0.0706
S_8025,17,40,0.0402
S_8026,17,65,0.0245
S_8027,15,92,0.0379
S_8028,7,80,0.0273
S_8029,15,35,0.0618
S_8030,18,63,0.0357
S_8031,16,100,0.0113
S_8032,16,8,0.0252
S_8033,9,9,0.0249
S_8034,12,66,0.029
S_8035,16,76,0.0962
S_8036,16,25,0.0289
S_8037,18,89,0.0783
S_8038,14,77,0.1009
S_8039,16,110,0.0067
S_8040,15,20,0.0559
S_8041,12,90,0.021
S_8042,8,10,0.0349
S_8043,16,67,0.0686
S_8044,15,66,0.0119
S_8045,13,46,0.157
S_8046,10,101,0.0372
S_8047,16,0,0.0022
S_8048,14,62,0.02
S_8049,16,26,0.0769
S_8050,20,89,0.0982
S_8051,8,5,0.011
S_8052,12,99,0.0826
S_8053,14,100,0.0605
S_8054,19,99,0.0275
S_8055,10,18,0.0656
S_8056,20,75,0.0149
S_8057,15,1,0.0283
S_8058,14,101,0.0349
S_8059,14,86,0.1094
S_8060,13,63,0.0379
S_8061,18,87,0.0368
S_8062,11,11,0.0105
S_8063,16,63,0.0525
S_8064,13,34,0.0048
S_8065,12,116,0.0077
S_8066,21,102,0.1008
S_8067,16,87,0.0656
S_8068,16,112,0.0838
S_8069,18,41,0.069
S_8070,10,108,0.0729
S_8071,20,39,0.0894
S_8072,7,87,0.0834
S_8073,12,88,0.018
S_8074,13,2,0.0994
S_8075,16,43,0.0252
S_8076,15,2,0.0206
S_8077,14,119,0.0643
S_8078,14,14,0.0183
S_8079,12,65,0.0065
S_8080,10,94,0.0239
S_8081,17,24,0.0514
S_8082,17,58,0.0126
S_8083,19,72,0.0104
S_8084,12,19,0.0215
S_8085,17,93,0.0245
S_8086,14,35,0.0351
S_8087,18,25,0.1042
S_8088,18,66,0.0763
S_8089,15,49,0.0275
S_8090,13,110,0.0613
S_8091,17,105,0.0464
S_8092,16,58,0.0515
S_8093,12,43,0.0434
S_8094,11,39,0.0258
S_8095,14,32,0.0959
S_8096,19,65,0.0587
S_8097,18,96,0.0061
S_8098,11,37,0.0505
S_8099,11,22,0.058
S_8100,18,57,0.0683
S_8101,11,8,0.0105
S_8102,16,84,0.0695
S_8103,13,62,0.066
S_8104,19,59,0.0274
S_8105,12,36,0.0338
S_8106,18,108,0.0524
S_8107,15,10,0.038
S_8108,15,104,0.0014
S_8109,9,45,0.091
S_8110,8,105,0.0561
S_8111,14,87,0.014
S_8112,15,12,0.1528
S_8113,11,99,0.0944
S_8114,11,81,0.0478
S_8115,16,3,0.0902
S_8116,16,16,0.0554
S_8117,14,76,0.0229
S_8118,17,79,0.0433
S_8119,11,89,0.0963
S_8120,13,86,0.074
S_8121,19,79,0.0367
S_8122,15,91,0.0807
S_8123,15,69,0.0204
S_8124,21,31,0.037
S_8125,10,109,0.0174
S_8126,17,2,0.0221
S_8127,19,43,0.0302
S_8128,14,87,0.0066
S_8129,17,51,0.0082
S_8130,12,2,0.0737
S_8131,12,7,0.0611
S_8132,16,77,0.0198
S_8133,17,115,0.053
S_8134,18,66,0.0328
S_8135,19,60,0.0157
S_8136,14,38,0.0456
S_8137,18,30,0.0814
S_8138,13,2,0.0027
S_8139,17,32,0.056
S_8140,15,53,0.0224
S_8141,16,23,0.019
S_8142,16,10,0.0306
S_8143,10,86,0.0678
S_8144,11,107,0.0819
S_8145,15,112,0.1495
S_8146,9,74,0.0444
S_8147,17,6,0.0887
S_8148,17,88,0.0047
S_8149,15,13,0.0247
S_8150,11,80,0.0067
S_8151,19,93,0.0552
S_8152,21,87,0.1408
S_8153,15,114,0.0567
S_8154,16,88,0.0333
S_8155,15,83,0.0486
S_8156,16,31,0.0307
S_8157,14,110,0.1124
S_8158,14,21,0.0259
S_8159,17,108,0.0402
S_8160,21,37,0.0768
S_8161,10,15,0.0615
S_8162,14,99,0.0117
S_8163,11,0,0.0224
S_8164,19,99,0.0735
S_8165,13,31,0.0635
S_8166,10,106,0.0282
S_8167,16,82,0.0715
S_8168,20,79,0.0265
S_8169,16,43,0.0272
S_8170,15,7,0.0137
S_8171,16,99,0.0303
S_8172,19,20,0.0576
S_8173,12,44,0.0606
S_8174,14,72,0.0381
S_8175,13,57,0.0625
S_8176,11,23,0.0848
S_8177,14,16,0.0294
S_8178,18,14,0.1753
S_8179,16,103,0.0165
S_8180,16,3,0.0251
S_8181,15,117,0.035
S_8182,16,23,0.0706
S_8183,12,13,0.0229
S_8184,14,69,0.0437
S_8185,15,9,0.0247
S_8186,15,72,0.0771
S_8187,15,102,0.0673
S_8188,14,5,0.0155
S_8189,13,95,0.056
S_8190,21,47,0.0873
S_8191,17,19,0.0401
S_8192,16,21,0.0297
S_8193,14,110,0.0643
S_8194,13,13,0.0026
S_8195,14,104,0.066
S_8196,15,65,0.0236
S_8197,9,4,0.0615
S_8198,10,55,0.0377
S_8199,13,98,0.0511
S_8200,15,87,0.0414
S_8201,14,58,0.0464
S_8202,19,103,0.023
S_8203,10,14,0.0204
S_8204,12,109,0.0281
S_8205,19,101,0.061
S_8206,15,84,0.0062
S_8207,17,98,0.1026
S_8208,21,65,0.0307
S_8209,12,81,0.035
S_8210,14,67,0.0612
S_8211,14,42,0.0376
S_8212,9,68,0.0083
S_8213,14,30,0.0322
S_8214,17,52,0.0446
S_8215,16,33,0.0095
S_8216,16,14,0.0825
S_8217,13,38,0.0172
S_8218,13,102,0.0137
S_8219,18,45,0.0312
S_8220,13,89,0.093
S_8221,15,21,0.0933
S_8222,15,50,0.0132
S_8223,19,13,0.1386
S_8224,17,16,0.0236
S_8225,11,74,0.078
S_8226,11,72,0.0386
S_8227,16,25,0.0525
S_8228,14,56,0.0259
S_8229,13,103,0.0866
S_8230,18,20,0.0428
S_8231,15,2,0.0901
S_8232,15,78,0.0595
S_8233,17,6,0.0091
S_8234,13,117,0.0649
S_8235,19,73,0.0675
S_8236,12,56,0.0409
S_8237,16,51,0.017
S_8238,19,68,0.0455
S_8239,10,10,0.0374
S_8240,13,111,0.0427
S_8241,18,75,0.0241
S_8242,18,22,0.0048
S_8243,14,67,0.0532
S_8244,12,15,0.0684
S_8245,17,2,0.0465
S_8246,18,75,0.0441
S_8247,11,77,0.0185
S_8248,11,70,0.0467
S_8249,15,22,0.0127
S_8250,16,72,0.0424
S_8251,14,6,0.0554
S_8252,17,73,0.0226
S_8253,12,66,0.0403
S_8254,8,78,0.0072
S_8255,13,107,0.0463
S_8256,15,102,0.0202
S_8257,14,117,0.0502
S_8258,11,117,0.0151
S_8259,9,92,0.0173
S_8260,13,114,0.028
S_8261,17,104,0.0566
S_8262,18,87,0.0439
S_8263,18,9,0.0469
S_8264,12,5,0.0681
S_8265,11,100,0.0768
S_8266,16,58,0.0758
S_8267,16,97,0.0089
S_8268,16,37,0.0733
S_8269,8,47,0.019
S_8270,12,84,0.0827
S_8271,14,109,0.0239
S_8272,16,10,0.0322
S_8273,17,103,0.0185
S_8274,15,95,0.0171
S_8275,15,37,0.0125
S_8276,15,42,0.0033
S_8277,17,5,0.0366
S_8278,15,1,0.0225
S_8279,15,57,0.0783
S_8280,14,11,0.0739
S_8281,15,23,0.1031
S_8282,16,101,0.0564
S_8283,15,68,0.0324
S_8284,16,76,0.078
S_8285,19,22,0.0638
S_8286,15,99,0.0809
S_8287,13,104,0.0205
S_8288,17,62,0.0491
S_8289,10,109,0.0528
S_8290,11,101,0.0432
S_8291,16,87,0.0175
S_8292,16,88,0.0037
S_8293,11,12,0.0117
S_8294,13,32,0.0125
S_8295,13,8,0.0147
S_8296,13,1,0.0046
S_8297,17,18,0.1177
S_8298,17,105,0.0591
S_8299,14,28,0.0634
S_8300,13,116,0.0314
S_8301,10,71,0.0444
S_8302,19,28,0.0172
S_8303,16,59,0.0827
S_8304,12,26,0.0332
S_8305,17,118,0.0368
S_8306,14,101,0.0154
S_8307,14,3,0.0466
S_8308,16,113,0.0572
S_8309,12,86,0.0172
S_8310,13,9,0.0375
S_8311,15,80,0.0159
S_8312,13,77,0.0173
S_8313,17,26,0.0556
S_8314,20,91,0.0673
S_8315,12,10,0.0777
S_8316,10,58,0.0158
S_8317,8,1,0.0513
S_8318,14,116,0.0466
S_8319,13,90,0.0285
S_8320,15,19,0.0264
S_8321,15,41,0.0387
S_8322,10,19,0.0437
S_8323,9,91,0.0608
S_8324,15,7,0.0177
S_8325,15,100,0.0346
S_8326,13,113,0.025
S_8327,10,81,0.0987
S_8328,16,25,0.0214
S_8329,18,43,0.1213
S_8330,15,57,0.0194
S_8331,12,72,0.0445
S_8332,15,80,0.011
S_8333,10,66,0.0199
S_8334,18,42,0.012
S_8335,15,106,0.0858
S_8336,9,9,0.009
S_8337,14,55,0.0164
S_8338,16,93,0.0318
S_8339,14,7,0.0484
S_8340,14,84,0.0496
S_8341,11,98,0.0795
S_8342,16,79,0.0418
S_8343,13,1,0.0094
S_8344,8,21,0.0487
S_8345,13,41,0.0369
S_8346,17,28,0.0222
S_8347,13,115,0.0691
S_8348,20,78,0.0473
S_8349,16,35,0.0463
S_8350,16,111,0.0286
S_8351,14,88,0.1065
S_8352,14,34,0.0132
S_8353,14,45,0.0466
S_8354,14,23,0.039
S_8355,16,116,0.031
S_8356,12,62,0.0204
S_8357,11,107,0.0286
S_8358,11,41,0.0513
S_8359,21,103,0.0204
S_8360,16,6,0.1088
S_8361,15,117,0.0798
S_8362,11,109,0.0541
S_8363,16,43,0.0423
S_8364,14,92,0.0294
S_8365,15,90,0.0484
S_8366,12,108,0.0468
S_8367,15,36,0.0096
S_8368,13,55,0.0651
S_8369,12,103,0.0033
S_8370,17,93,0.0166
S_8371,10,47,0.0293
S_8372,16,101,0.0528
S_8373,17,5,0.0103
S_8374,12,93,0.0356
S_8375,12,24,0.0217
S_8376,14,34,0.0661
S_8377,15,59,0.0203
S_8378,14,53,0.0338
S_8379,16,62,0.0255
S_8380,20,65,0.1288
S_8381,13,39,0.0526
S_8382,9,21,0.0574
S_8383,17,92,0.0417
S_8384,20,47,0.0301
S_8385,16,60,0.0221
S_8386,11,77,0.0583
S_8387,14,109,0.091
S_8388,11,84,0.0498
S_8389,16,5,0.0058
S_8390,10,100,0.0606
S_8391,14,118,0.0087
S_8392,11,56,0.04
S_8393,15,116,0.0327
S_8394,13,65,0.059
S_8395,15,55,0.0265
S_8396,15,39,0.0282
S_8397,12,78,0.0068
S_8398,16,27,0.0233
S_8399,14,12,0.1137
S_8400,12,3,0.062
S_8401,21,35,0.0466
S_8402,16,47,0.0494
S_8403,14,66,0.0485
S_8404,19,35,0.0869
S_8405,20,118,0.1194
S_8406,14,35,0.0089
S_8407,16,52,0.0382
S_8408,12,12,0.0506
S_8409,14,31,0.1538
S_8410,14,5,0.0344
S_8411,15,67,0.0157
S_8412,15,90,0.0717
S_8413,16,23,0.0438
S_8414,15,44,0.0596
S_8415,11,1,0.0172
S_8416,12,100,0.0727
S_8417,13,93,0.0423
S_8418,14,7,0.029
S_8419,18,43,0.1405
S_8420,11,114,0.0266
S_8421,13,47,0.1228
S_8422,17,63,0.1148
S_8423,14,42,0.0187
S_8424,16,71,0.0144
S_8425,14,117,0.0196
S_8426,15,119,0.0725
S_8427,14,92,0.0467
S_8428,17,48,0.0263
S_8429,10,59,0.0635
S_8430,13,42,0.1097
S_8431,15,118,0.1069
S_8432,16,84,0.0258
S_8433,19,53,0.0621
S_8434,13,1,0.0461
S_8435,19,62,0.0483
S_8436,13,118,0.0477
S_8437,18,62,0.036
S_8438,17,21,0.0557
S_8439,12,2,0.0076
S_8440,15,42,0.0611
S_8441,14,110,0.0114
S_8442,16,119,0.1258
S_8443,14,113,0.0402
S_8444,14,87,0.0613
S_8445,19,66,0.0307
S_8446,14,70,0.0348
S_8447,17,64,0.0447
S_8448,14,84,0.0846
S_8449,19,50,0.0368
S_8450,12,80,0.027
S_8451,13,14,0.0408
S_8452,19,31,0.008
S_8453,13,100,0.0483
S_8454,19,108,0.0371
S_8455,17,64,0.0535
S_8456,14,3,0.0636
S_8457,9,111,0.1088
S_8458,14,84,0.0124
S_8459,15,49,0.1534
S_8460,18,71,0.1355
S_8461,19,51,0.058
S_8462,12,55,0.0195
S_8463,17,106,0.0478
S_8464,17,19,0.0329
S_8465,18,12,0.0529
S_8466,16,0,0.0387
S_8467,9,37,0.0235
S_8468,14,17,0.0575
S_8469,11,26,0.069
S_8470,14,1,0.0211
S_8471,17,27,0.0508
S_8472,15,39,0.0669
S_8473,18,3,0.0979
S_8474,16,72,0.0492
S_8475,11,68,0.0176
S_8476,7,11,0.0288
S_8477,15,71,0.0552
S_8478,14,119,0.0915
S_8479,12,113,0.0796
S_8480,9,0,0.0328
S_8481,12,95,0.0839
S_8482,14,42,0.036
S_8483,16,7,0.0748
S_8484,15,35,0.0083
S_8485,19,38,0.0853
S_8486,11,62,0.0173
S_8487,17,79,0.0322
S_8488,15,89,0.041
S_8489,17,29,0.017
S_8490,13,38,0.0343
S_8491,18,37,0.0032
S_8492,15,43,0.0291
S_8493,12,119,0.0332
S_8494,14,93,0.0242
S_8495,14,116,0.0289
S_8496,16,83,0.0403
S_8497,11,48,0.0471
S_8498,14,46,0.0592
S_8499,16,58,0.0453
S_8500,15,50,0.0509
S_8501,19,99,0.0238
S_8502,17,55,0.1098
S_8503,14,35,0.0614
S_8504,15,92,0.0389
S_8505,15,102,0.0571
S_8506,16,50,0.0793
S_8507,9,80,0.0573
S_8508,14,7,0.0539
S_8509,10,63,0.1063
S_8510,18,5,0.1766
S_8511,14,3,0.0118
S_8512,14,73,0.0679
S_8513,17,36,0.0235
S_8514,16,89,0.0373
S_8515,11,107,0.0338
S_8516,14,16,0.0171
S_8517,13,86,0.0564
S_8518,9,61,0.0432
S_8519,12,13,0.0097
S_8520,14,78,0.0517
S_8521,14,73,0.0233
S_8522,10,61,0.0221
S_8523,18,111,0.0905
S_8524,14,62,0.0137
S_8525,15,118,0.0557
S_8526,16,61,0.0733
S_8527,12,13,0.0634
S_8528,16,56,0.1047
S_8529,13,21,0.026
S_8530,12,71,0.0053
S_8531,16,83,0.0437
S_8532,19,56,0.0725
S_8533,17,11,0.0407
S_8534,17,56,0.047
S_8535,13,9,0.0165
S_8536,10,81,0.0261
S_8537,19,94,0.0102
S_8538,21,115,0.1281
S_8539,19,17,0.0048
