student_id,target_credits,completed_credits,failure_prob
S_7786,9,25,0.0012
S_7787,13,27,0.0333
S_7788,15,116,0.0377
S_7789,14,11,0.0635
S_7790,17,45,0.0229
S_7791,10,66,0.0323
S_7792,13,12,0.017
S_7793,15,4,0.0253
S_7794,12,65,0.0104
S_7795,17,13,0.0232
S_7796,15,30,0.0354
S_7797,18,59,0.0049
S_7798,21,41,0.0591
S_7799,14,85,0.0808
S_7800,17,115,0.0142
S_7801,9,90,0.0555
S_7802,10,119,0.0456
S_7803,15,46,0.0637
S_7804,14,36,0.0565
S_7805,19,25,0.0625
S_7806,16,106,0.1416
S_7807,10,46,0.0637
S_7808,15,85,0.0403
S_7809,13,80,0.0097
S_7810,19,6,0.0709
S_7811,14,105,0.0106
S_7812,14,58,0.0649
S_7813,12,26,0.0154
S_7814,11,117,0.0436
S_7815,12,90,0.0188
S_7816,17,74,0.0952
S_7817,20,118,0.0341
S_7818,19,90,0.0585
S_7819,16,14,0.0502
S_7820,12,118,0.0115
S_7821,11,71,0.0249
S_7822,15,35,0.0336
S_7823,11,98,0.0239
S_7824,21,5,0.0491
S_7825,17,78,0.0823
S_7826,15,19,0.0407
S_7827,15,10,0.0355
S_7828,15,42,0.0831
S_7829,18,42,0.0243
S_7830,16,72,0.0333
S_7831,13,67,0.0674
S_7832,16,82,0.0345
S_7833,14,20,0.1232
S_7834,13,104,0.0323
S_7835,14,103,0.0168
S_7836,14,25,0.0079
S_7837,6,56,0.1508
S_7838,16,58,0.0206
S_7839,17,110,0.0804
S_7840,11,108,0.0659
S_7841,10,8,0.0319
S_7842,19,114,0.0629
S_7843,21,8,0.0515
S_7844,14,65,0.0328
S_7845,18,37,0.0192
S_7846,14,46,0.0474
S_7847,15,75,0.053
S_7848,13,70,0.0522
S_7849,17,20,0.0449
S_7850,15,116,0.0137
S_7851,19,3,0.0452
S_7852,14,41,0.0554
S_7853,16,96,0.054
S_7854,17,102,0.0217
S_7855,16,95,0.0278
S_7856,16,44,0.0141
S_7857,19,80,0.0291
S_7858,11,91,0.0141
S_7859,16,69,0.0094
S_7860,12,81,0.1382
S_7861,12,66,0.0393
S_7862,13,6,0.0718
S_7863,16,32,0.033
S_7864,16,84,0.1472
S_7865,14,28,0.0315
S_7866,17,54,0.0566
S_7867,17,64,0.0266
S_7868,20,80,0.012
S_7869,13,31,0.0205
S_7870,12,71,0.0691
S_7871,15,71,0.0474
S_7872,10,101,0.034
S_7873,21,66,0.0112
S_7874,14,35,0.0632
S_7875,12,62,0.0318
S_7876,15,12,0.0462
S_7877,15,72,0.1025
S_7878,15,109,0.0408
S_7879,16,63,0.0277
S_7880,12,35,0.0692
S_7881,16,48,0.0299
S_7882,14,108,0.0051
S_7883,13,97,0.0291
S_7884,17,96,0.0392
S_7885,10,67,0.0418
S_7886,17,47,0.0392
S_7887,20,15,0.0902
S_7888,16,117,0.0097
S_7889,21,21,0.003
S_7890,17,30,0.0952
S_7891,14,91,0.0523
S_7892,12,42,0.0963
S_7893,14,70,0.0279
S_7894,15,91,0.1148
S_7895,14,66,0.0574
S_7896,17,58,0.0059
S_7897,11,6,0.0215
S_7898,11,58,0.0358
S_7899,15,54,0.0389
S_7900,13,105,0.1568
S_7901,14,53,0.0746
S_7902,11,75,0.0185
S_7903,14,92,0.0333
S_7904,14,56,0.0768
S_7905,13,31,0.0442
S_7906,16,107,0.0175
S_7907,11,107,0.0277
S_7908,19,107,0.0667
S_7909,15,32,0.0304
S_7910,13,37,0.0417
S_7911,5,110,0.0602
S_7912,20,15,0.0265
S_7913,16,78,0.0321
S_7914,18,35,0.0247
S_7915,16,86,0.0531
S_7916,17,100,0.0919
S_7917,15,48,0.1207
S_7918,16,18,0.1104
S_7919,15,87,0.0032
S_7920,17,6,0.0255
S_7921,17,1,0.0377
S_7922,16,105,0.0546
S_7923,17,98,0.0483
S_7924,17,69,0.0518
S_7925,13,79,0.0574
S_7926,13,114,0.0077
S_7927,17,7,0.0408
S_7928,12,25,0.0371
S_7929,16,87,0.061
S_7930,12,31,0.0456
S_7931,14,24,0.0448
S_7932,7,53,0.0288
S_7933,13,86,0.0535
S_7934,15,25,0.0628
S_7935,12,51,0.1575
S_7936,9,62,0.0584
S_7937,12,20,0.0367
S_7938,14,57,0.0263
S_7939,16,103,0.0184
S_7940,14,89,0.0432
S_7941,12,60,0.0566
S_7942,18,15,0.0147
S_7943,20,2,0.0469
S_7944,12,8,0.0128
S_7945,20,90,0.0179
S_7946,14,84,0.0568
S_7947,16,89,0.0825
S_7948,18,36,0.0382
S_7949,18,10,0.0475
S_7950,14,85,0.0784
S_7951,18,110,0.0624
S_7952,16,54,0.1098
S_7953,14,91,0.0688
S_7954,12,87,0.0762
S_7955,14,102,0.0179
S_7956,17,3,0.1007
S_7957,13,114,0.0569
S_7958,15,103,0.0387
S_7959,13,105,0.0032
S_7960,17,119,0.0107
S_7961,12,76,0.0971
S_7962,21,9,0.0396
S_7963,15,98,0.1349
S_7964,13,16,0.0206
S_7965,13,88,0.0805
S_7966,11,50,0.0481
S_7967,18,0,0.0901
S_7968,15,52,0.0118
S_7969,15,95,0.0269
S_7970,16,10,0.059
S_7971,12,0,0.0655
S_7972,14,54,0.0268
S_7973,9,0,0.0792
S_7974,20,112,0.0398
S_7975,10,98,0.0586
S_7976,13,75,0.0626
S_7977,14,2,0.0383
S_7978,15,68,0.0344
S_7979,15,80,0.0675
S_7980,16,70,0.0639
S_7981,21,113,0.0452
S_7982,16,99,0.0302
S_7983,11,43,0.0146
S_7984,19,83,0.0435
S_7985,19,55,0.0134
S_7986,15,111,0.0599
S_7987,16,74,0.0501
S_7988,12,69,0.1722
S_7989,18,60,0.1132
S_7990,12,45,0.0371
S_7991,12,17,0.021
S_7992,17,32,0.0504
S_7993,18,39,0.0566
S_7994,12,18,0.0245
S_7995,13,97,0.0885
S_7996,13,0,0.0872
S_7997,18,109,0.013
S_7998,13,15,0.0355
S_7999,14,6,0.0184
S_8000,19,119,0.0299
S_8001,10,119,0.123
S_8002,13,23,0.0836
S_8003,7,16,0.0455
S_8004,8,23,0.0914
S_8005,13,61,0.0798
S_8006,9,38,0.0489
S_8007,11,40,0.0246
S_8008,8,97,0.12
S_8009,14,106,0.0822
S_8010,17,116,0.0707
S_8011,14,61,0.0293
S_8012,17,29,0.0806
S_8013,11,66,0.0114
S_8014,20,104,0.0878
S_8015,14,3,0.0235
S_8016,11,109,0.1066
S_8017,14,27,0.1423
S_8018,16,37,0.0512
S_8019,17,43,0.0527
S_8020,18,109,0.0238
S_8021,15,21,0.0469
S_8022,14,26,0.0826
S_8023,16,87,0.0391
S_8024,18,112,0.0189
S_8025,12,12,0.0251
S_8026,12,62,0.1853
S_8027,14,109,0.051
S_8028,18,106,0.0362
S_8029,13,113,0.0437
S_8030,17,108,0.0321
S_8031,16,37,0.0183
S_8032,13,24,0.034
S_8033,13,108,0.0531
S_8034,16,85,0.0367
S_8035,11,45,0.096
S_8036,19,85,0.0115
S_8037,19,36,0.1529
S_8038,14,69,0.0991
S_8039,20,28,0.0527
S_8040,15,67,0.0246
S_8041,13,110,0.0396
S_8042,13,92,0.1022
S_8043,14,78,0.0297
S_8044,13,29,0.0055
S_8045,12,7,0.0608
S_8046,18,85,0.0367
S_8047,14,69,0.0332
S_8048,9,25,0.0394
S_8049,21,112,0.0956
S_8050,16,66,0.0135
S_8051,9,68,0.0267
S_8052,10,35,0.0368
S_8053,10,105,0.0325
S_8054,15,106,0.0505
S_8055,16,85,0.0094
S_8056,15,11,0.0587
S_8057,13,10,0.0043
S_8058,13,56,0.0094
S_8059,15,17,0.0538
S_8060,13,39,0.0885
S_8061,15,20,0.1346
S_8062,17,37,0.0604
S_8063,13,113,0.0342
S_8064,19,90,0.025
S_8065,10,16,0.0233
S_8066,13,80,0.027
S_8067,15,3,0.0459
S_8068,10,118,0.0155
S_8069,15,63,0.0741
S_8070,16,60,0.1743
S_8071,11,28,0.0576
S_8072,12,54,0.0995
S_8073,12,63,0.0342
S_8074,10,78,0.0592
S_8075,15,5,0.0596
S_8076,14,41,0.1056
S_8077,12,46,0.0854
S_8078,14,17,0.0219
S_8079,14,28,0.0081
S_8080,8,28,0.0533
S_8081,14,97,0.043
S_8082,12,82,0.0473
S_8083,9,110,0.0441
S_8084,17,37,0.0655
S_8085,12,105,0.0312
S_8086,19,103,0.0502
S_8087,15,53,0.0869
S_8088,15,75,0.0185
S_8089,16,71,0.0194
S_8090,20,36,0.019
S_8091,13,31,0.0523
S_8092,18,20,0.0853
S_8093,13,100,0.0789
S_8094,14,64,0.1156
S_8095,14,40,0.0291
S_8096,14,61,0.0414
S_8097,14,9,0.0346
S_8098,10,12,0.0902
S_8099,14,91,0.0802
S_8100,14,108,0.0708
S_8101,18,38,0.0477
S_8102,14,49,0.001
S_8103,9,44,0.0917
S_8104,13,57,0.0147
S_8105,16,49,0.0394
S_8106,10,46,0.0706
S_8107,8,79,0.0466
S_8108,16,32,0.1399
S_8109,17,113,0.0191
S_8110,17,37,0.0171
S_8111,18,25,0.0454
S_8112,11,116,0.1043
S_8113,15,27,0.0656
S_8114,16,64,0.135
S_8115,18,39,0.014
S_8116,17,9,0.0608
S_8117,17,114,0.0301
S_8118,13,44,0.0519
S_8119,9,77,0.0763
S_8120,8,103,0.011
S_8121,16,66,0.0561
S_8122,17,85,0.0551
S_8123,12,94,0.0289
S_8124,17,45,0.0631
S_8125,16,75,0.0529
S_8126,11,24,0.0365
S_8127,18,6,0.0519
S_8128,15,118,0.0182
S_8129,8,11,0.0444
S_8130,13,51,0.0304
S_8131,18,8,0.098
S_8132,12,110,0.0407
S_8133,18,13,0.0297
S_8134,18,94,0.0319
S_8135,12,85,0.0195
S_8136,11,5,0.0722
S_8137,16,86,0.0128
S_8138,16,116,0.028
S_8139,16,62,0.0361
S_8140,14,34,0.0501
S_8141,19,65,0.1341
S_8142,17,14,0.0147
S_8143,13,114,0.0066
S_8144,17,43,0.0299
S_8145,15,54,0.047
S_8146,10,48,0.1089
S_8147,10,3,0.0659
S_8148,14,4,0.0224
S_8149,13,67,0.0496
S_8150,11,60,0.0416
S_8151,13,118,0.0413
S_8152,16,31,0.0864
S_8153,15,44,0.0283
S_8154,14,118,0.0384
S_8155,10,5,0.0242
S_8156,9,77,0.0277
S_8157,18,12,0.0369
S_8158,14,113,0.1135
S_8159,17,34,0.0931
S_8160,15,97,0.0274
S_8161,12,109,0.0145
S_8162,13,101,0.0148
S_8163,18,66,0.0615
S_8164,16,116,0.0357
S_8165,12,81,0.0794
S_8166,17,94,0.0733
S_8167,12,29,0.0215
S_8168,16,50,0.0104
S_8169,10,71,0.0528
S_8170,14,17,0.0127
S_8171,15,115,0.021
S_8172,13,13,0.0325
S_8173,17,87,0.0794
S_8174,11,6,0.0845
S_8175,17,12,0.0712
S_8176,15,74,0.0224
S_8177,12,54,0.0211
S_8178,10,0,0.0187
S_8179,19,47,0.0578
S_8180,14,30,0.0419
S_8181,13,104,0.0186
S_8182,13,84,0.0119
S_8183,12,88,0.0194
S_8184,16,114,0.0202
S_8185,15,85,0.0504
S_8186,10,19,0.1496
S_8187,15,112,0.0594
S_8188,11,13,0.0415
S_8189,17,23,0.0966
S_8190,12,34,0.0329
S_8191,18,21,0.04
S_8192,19,2,0.019
S_8193,13,55,0.0331
S_8194,12,82,0.0113
S_8195,10,50,0.089
S_8196,9,28,0.0432
S_8197,10,105,0.0163
S_8198,13,46,0.118
S_8199,7,100,0.1176
S_8200,17,21,0.0289
S_8201,16,40,0.0163
S_8202,16,96,0.0328
S_8203,18,3,0.068
S_8204,11,110,0.0325
S_8205,11,47,0.0636
S_8206,18,117,0.0721
S_8207,13,84,0.0122
S_8208,16,113,0.0112
S_8209,8,7,0.0211
S_8210,18,86,0.0301
S_8211,16,105,0.0116
S_8212,10,118,0.0104
S_8213,19,4,0.0681
S_8214,15,9,0.1066
S_8215,20,87,0.0433
S_8216,8,4,0.1045
S_8217,16,1,0.0404
S_8218,13,65,0.0227
S_8219,14,63,0.0281
S_8220,15,73,0.0475
S_8221,9,1,0.05
S_8222,21,60,0.0615
S_8223,20,34,0.012
S_8224,15,90,0.0029
S_8225,11,41,0.0913
S_8226,14,42,0.034
S_8227,15,78,0.0098
S_8228,12,79,0.0571
S_8229,17,6,0.1465
S_8230,15,75,0.0097
S_8231,14,78,0.0268
S_8232,17,54,0.0276
S_8233,9,99,0.0683
S_8234,12,1,0.0286
S_8235,14,116,0.0338
S_8236,12,45,0.076
S_8237,10,71,0.0292
S_8238,11,4,0.0235
S_8239,14,85,0.047
S_8240,15,65,0.0065
S_8241,21,115,0.0659
S_8242,18,50,0.091
S_8243,11,86,0.1221
S_8244,18,8,0.0296
S_8245,15,7,0.0345
S_8246,14,113,0.0661
S_8247,12,30,0.0437
S_8248,10,109,0.0189
S_8249,15,10,0.0679
S_8250,11,76,0.012
S_8251,14,66,0.0109
S_8252,18,115,0.0497
S_8253,18,48,0.013
S_8254,14,5,0.0325
S_8255,18,56,0.0393
S_8256,15,98,0.0369
S_8257,19,6,0.0251
S_8258,11,4,0.0162
S_8259,14,98,0.0871
S_8260,13,98,0.0582
S_8261,16,23,0.0601
S_8262,16,78,0.017
S_8263,14,7,0.0166
S_8264,21,91,0.0392
S_8265,11,36,0.0249
S_8266,12,27,0.0505
S_8267,17,81,0.0359
S_8268,16,109,0.0324
S_8269,12,4,0.0491
S_8270,18,17,0.0254
S_8271,15,30,0.0078
S_8272,15,111,0.0555
S_8273,13,105,0.0503
S_8274,16,108,0.0092
S_8275,11,45,0.0469
S_8276,12,27,0.0505
S_8277,17,22,0.0296
S_8278,7,105,0.0386
S_8279,13,27,0.0717
S_8280,16,63,0.0137
S_8281,19,39,0.0775
S_8282,15,59,0.0356
S_8283,17,41,0.0497
S_8284,16,35,0.0416
S_8285,12,51,0.0788
S_8286,13,39,0.0379
S_8287,15,100,0.0552
S_8288,20,69,0.0323
S_8289,16,21,0.0373
S_8290,14,28,0.0813
S_8291,10,6,0.0193
S_8292,13,35,0.0378
S_8293,13,80,0.0337
S_8294,16,21,0.0384
S_8295,13,11,0.0633
S_8296,15,38,0.0487
S_8297,15,73,0.0689
S_8298,15,56,0.0035
S_8299,13,39,0.0477
S_8300,13,105,0.0398
S_8301,15,56,0.0629
S_8302,13,54,0.0791
S_8303,9,3,0.0331
S_8304,15,76,0.1725
S_8305,9,55,0.0716
S_8306,14,17,0.022
S_8307,11,29,0.0621
S_8308,14,24,0.0234
S_8309,20,14,0.025
S_8310,16,52,0.0312
S_8311,13,43,0.014
S_8312,10,43,0.0444
S_8313,9,30,0.0378
S_8314,10,52,0.0731
S_8315,12,65,0.0341
S_8316,11,73,0.1182
S_8317,16,26,0.0343
S_8318,14,87,0.0811
S_8319,19,3,0.0141
S_8320,11,90,0.0299
S_8321,13,33,0.006
S_8322,9,44,0.011
S_8323,15,69,0.0604
S_8324,9,73,0.0656
S_8325,11,50,0.0386
S_8326,14,112,0.0201
S_8327,5,102,0.0222
S_8328,12,27,0.0134
S_8329,13,70,0.0704
S_8330,17,86,0.0575
S_8331,16,26,0.0676
S_8332,14,2,0.1051
S_8333,12,117,0.1059
S_8334,14,115,0.0873
S_8335,16,38,0.0421
S_8336,15,28,0.0635
S_8337,19,18,0.009
S_8338,14,82,0.0322
S_8339,15,90,0.1402
S_8340,11,50,0.0021
S_8341,14,29,0.0296
S_8342,15,53,0.0238
S_8343,14,61,0.1398
S_8344,20,65,0.0631
S_8345,11,53,0.1008
S_8346,13,0,0.1776
S_8347,19,56,0.0474
S_8348,17,41,0.0242
S_8349,15,66,0.0409
S_8350,11,8,0.0197
S_8351,15,105,0.0587
S_8352,14,105,0.101
S_8353,18,67,0.0457
S_8354,15,88,0.0355
S_8355,19,52,0.0101
S_8356,20,70,0.0473
S_8357,15,74,0.0209
S_8358,16,42,0.0755
S_8359,14,115,0.0397
S_8360,10,72,0.0653
S_8361,10,118,0.0382
S_8362,17,51,0.069
S_8363,19,3,0.0443
S_8364,13,36,0.0431
S_8365,14,78,0.051
S_8366,14,109,0.1084
S_8367,12,73,0.0604
S_8368,21,56,0.0129
S_8369,13,9,0.0404
S_8370,18,17,0.0951
S_8371,8,6,0.0653
S_8372,18,85,0.0473
S_8373,21,99,0.0053
S_8374,15,19,0.0756
S_8375,17,39,0.0884
S_8376,17,57,0.0233
S_8377,16,17,0.0136
S_8378,14,49,0.0308
S_8379,12,116,0.0715
S_8380,17,86,0.0614
S_8381,11,20,0.0442
S_8382,17,11,0.0305
S_8383,11,53,0.0591
S_8384,11,118,0.0269
S_8385,8,95,0.0373
S_8386,13,35,0.0512
S_8387,18,3,0.0221
S_8388,16,49,0.1391
S_8389,13,19,0.0678
S_8390,12,21,0.0153
S_8391,19,19,0.0505
S_8392,8,86,0.0134
S_8393,14,4,0.027
S_8394,11,67,0.0578
S_8395,15,90,0.0314
S_8396,15,18,0.0942
S_8397,17,107,0.0614
S_8398,18,9,0.0577
S_8399,9,81,0.0659
S_8400,12,20,0.1698
S_8401,15,96,0.0311
S_8402,18,68,0.0181
S_8403,16,70,0.0986
S_8404,11,41,0.0217
S_8405,15,33,0.0575
S_8406,17,55,0.1241
S_8407,12,90,0.0691
S_8408,12,20,0.0866
S_8409,13,97,0.0069
S_8410,12,57,0.0075
S_8411,14,54,0.1923
S_8412,14,1,0.0635
S_8413,14,14,0.0548
S_8414,16,51,0.1346
S_8415,13,117,0.0263
S_8416,11,30,0.039
S_8417,12,1,0.0597
S_8418,16,52,0.0469
S_8419,12,1,0.0297
S_8420,16,40,0.0512
S_8421,16,42,0.0776
S_8422,18,0,0.0268
S_8423,12,93,0.024
S_8424,12,109,0.0336
S_8425,17,119,0.0332
S_8426,9,61,0.0397
S_8427,16,36,0.0757
S_8428,18,86,0.0317
S_8429,9,88,0.0151
S_8430,15,45,0.0245
S_8431,13,67,0.0352
S_8432,19,98,0.04
S_8433,20,22,0.0374
S_8434,21,2,0.0686
S_8435,19,64,0.0252
S_8436,19,79,0.0483
S_8437,21,68,0.0475
S_8438,15,71,0.0306
S_8439,16,47,0.0084
S_8440,19,78,0.0394
S_8441,14,5,0.042
S_8442,12,18,0.0017
S_8443,13,53,0.053
S_8444,14,113,0.0292
S_8445,14,77,0.065
S_8446,13,42,0.1196
S_8447,9,54,0.0119
S_8448,18,101,0.0031
S_8449,21,65,0.0036
S_8450,10,5,0.075
S_8451,11,50,0.0097
S_8452,13,46,0.0671
S_8453,11,107,0.1365
S_8454,13,36,0.0173
S_8455,14,7,0.0477
S_8456,16,42,0.0617
S_8457,13,5,0.053
S_8458,19,99,0.0297
S_8459,12,70,0.1028
S_8460,13,56,0.0052
S_8461,21,43,0.0541
S_8462,15,50,0.0461
S_8463,16,94,0.0394
S_8464,12,21,0.0438
S_8465,15,8,0.0559
S_8466,15,67,0.0831
S_8467,15,103,0.1185
S_8468,16,67,0.0181
S_8469,18,95,0.0159
S_8470,11,107,0.037
S_8471,16,9,0.1298
S_8472,15,70,0.048
S_8473,17,99,0.0536
S_8474,17,77,0.0665
S_8475,14,70,0.0843
S_8476,14,94,0.0797
S_8477,16,84,0.0729
S_8478,12,60,0.1339
S_8479,14,5,0.0593
S_8480,15,73,0.0886
S_8481,18,25,0.0843
S_8482,15,30,0.0811
S_8483,15,81,0.0236
S_8484,14,54,0.0983
S_8485,15,86,0.1467
S_8486,15,47,0.0235
S_8487,13,104,0.1012
S_8488,16,51,0.1291
S_8489,11,59,0.172
S_8490,15,15,0.0381
S_8491,20,60,0.0505
S_8492,10,28,0.0168
S_8493,12,91,0.0598
S_8494,18,85,0.0535
S_8495,17,1,0.0632
S_8496,12,59,0.071
S_8497,11,5,0.0196
S_8498,8,68,0.0468
S_8499,9,108,0.0297
S_8500,14,104,0.0196
S_8501,18,29,0.0853
S_8502,18,16,0.0344
S_8503,17,94,0.0309
S_8504,10,65,0.0619
S_8505,19,50,0.0611
S_8506,16,97,0.0372
S_8507,10,30,0.0783
S_8508,11,26,0.0084
S_8509,17,73,0.0255
S_8510,17,32,0.0531
S_8511,13,51,0.0673
S_8512,13,54,0.0303
S_8513,16,24,0.0367
S_8514,15,7,0.0252
S_8515,16,92,0.0169
S_8516,10,94,0.0401
S_8517,14,71,0.0379
S_8518,16,17,0.1627
S_8519,15,57,0.036
S_8520,15,21,0.0794
S_8521,12,105,0.0687
S_8522,16,83,0.0422
S_8523,9,3,0.0374
S_8524,15,0,0.2392
S_8525,19,118,0.0217
S_8526,15,4,0.0252
S_8527,12,103,0.0573
S_8528,14,114,0.0794
S_8529,12,36,0.0208
S_8530,15,64,0.0178
S_8531,15,77,0.0269
S_8532,12,62,0.0541
S_8533,18,25,0.047
S_8534,14,69,0.0083
S_8535,16,31,0.0266
S_8536,19,19,0.062
S_8537,11,60,0.0599
S_8538,19,44,0.0495
S_8539,13,3,0.0196
S_8540,18,113,0.0264
S_8541,18,4,0.0583
S_8542,13,108,0.0223
S_8543,14,22,0.0276
S_8544,9,17,0.175
S_8545,13,8,0.0244
S_8546,12,51,0.0131
S_8547,12,70,0.0176
S_8548,15,108,0.1009
S_8549,16,94,0.0226
S_8550,13,19,0.0223
S_8551,15,20,0.0855
S_8552,13,0,0.0464
S_8553,16,82,0.0284
S_8554,14,2,0.0833
S_8555,11,16,0.0429
S_8556,12,76,0.0276
S_8557,14,18,0.0629
S_8558,16,18,0.0259
S_8559,19,28,0.0148
S_8560,13,46,0.0761
S_8561,9,0,0.0083
S_8562,18,89,0.0198
S_8563,16,92,0.0195
S_8564,15,44,0.1783
S_8565,11,95,0.0163
S_8566,14,34,0.064
S_8567,17,118,0.0358
S_8568,10,47,0.0934
S_8569,17,80,0.0807
S_8570,16,38,0.0562
S_8571,18,54,0.0456
S_8572,17,77,0.03
S_8573,8,41,0.0726
S_8574,11,78,0.023
S_8575,17,17,0.017
S_8576,11,58,0.0917
S_8577,12,32,0.1417
S_8578,14,110,0.0224
S_8579,13,98,0.0372
S_8580,9,58,0.054
S_8581,16,54,0.0401
S_8582,14,100,0.0334
S_8583,15,82,0.0195
S_8584,14,81,0.0296
S_8585,8,65,0.1069
S_8586,13,103,0.0227
S_8587,12,22,0.0901
S_8588,15,103,0.0613
S_8589,16,62,0.0312
S_8590,13,74,0.0979
S_8591,16,115,0.0214
S_8592,19,50,0.022
S_8593,16,80,0.0725
S_8594,20,62,0.0091
S_8595,11,111,0.0345
S_8596,18,58,0.0489
S_8597,13,30,0.0217
S_8598,15,57,0.0594
S_8599,10,110,0.0257
S_8600,20,60,0.0158
S_8601,12,17,0.0308
S_8602,17,64,0.0136
S_8603,20,46,0.0017
S_8604,14,77,0.016
S_8605,18,28,0.204
S_8606,11,38,0.0313
S_8607,17,61,0.067
S_8608,15,14,0.0246
S_8609,14,25,0.1016
S_8610,13,96,0.009
S_8611,10,112,0.0755
S_8612,15,116,0.0222
S_8613,13,112,0.0506
S_8614,16,113,0.052
S_8615,15,98,0.0584
S_8616,15,88,0.0163
S_8617,16,27,0.0262
S_8618,11,53,0.0091
S_8619,10,47,0.0094
S_8620,12,87,0.0577
S_8621,14,57,0.0075
S_8622,12,43,0.0576
S_8623,11,97,0.0773
S_8624,10,89,0.048
S_8625,14,44,0.0155
S_8626,14,50,0.055
S_8627,14,107,0.0795
S_8628,17,87,0.1535
S_8629,15,82,0.0534
S_8630,16,85,0.0479
S_8631,16,12,0.083
S_8632,11,67,0.0282
S_8633,21,34,0.0101
S_8634,12,10,0.0438
S_8635,14,87,0.0481
S_8636,13,36,0.0177
S_8637,14,37,0.0621
S_8638,18,76,0.0141
S_8639,18,79,0.0614
S_8640,13,56,0.0005
S_8641,10,66,0.0366
S_8642,20,101,0.0045
S_8643,19,12,0.0181
S_8644,8,7,0.076
S_8645,15,78,0.0366
S_8646,10,72,0.0795
S_8647,14,22,0.0465
S_8648,15,62,0.0482
S_8649,16,89,0.0231
S_8650,9,87,0.0451
S_8651,19,71,0.034
S_8652,11,15,0.099
S_8653,13,36,0.0359
S_8654,15,48,0.0363
S_8655,13,94,0.0278
S_8656,16,65,0.0424
S_8657,16,87,0.0459
S_8658,16,110,0.0199
S_8659,15,74,0.1002
S_8660,10,28,0.0574
S_8661,16,16,0.0247
S_8662,19,0,0.0075
S_8663,13,21,0.0074
S_8664,14,32,0.0067
S_8665,17,32,0.0184
S_8666,17,80,0.1116
S_8667,12,18,0.0363
S_8668,12,52,0.0237
S_8669,15,0,0.0426
S_8670,15,31,0.0176
S_8671,17,4,0.0361
S_8672,8,85,0.041
S_8673,14,42,0.0107
S_8674,15,57,0.0239
S_8675,10,91,0.0743
S_8676,15,103,0.0698
S_8677,12,62,0.0288
S_8678,18,77,0.0711
S_8679,13,88,0.0658
S_8680,14,34,0.0325
S_8681,11,84,0.0816
S_8682,18,78,0.0493
S_8683,17,53,0.0666
S_8684,15,40,0.0596
S_8685,14,116,0.0206
S_8686,17,118,0.0177
S_8687,17,83,0.0235
S_8688,12,46,0.018
S_8689,12,90,0.0763
S_8690,12,81,0.0324
S_8691,14,65,0.0465
S_8692,13,15,0.0574
S_8693,18,113,0.0337
S_8694,18,27,0.0492
S_8695,14,47,0.0481
S_8696,16,41,0.0868
S_8697,17,18,0.1156
S_8698,21,2,0.0753
S_8699,17,111,0.0011
S_8700,16,88,0.0098
S_8701,7,2,0.0309
S_8702,18,82,0.14
S_8703,15,15,0.0577
S_8704,12,86,0.0774
S_8705,12,60,0.0626
S_8706,16,117,0.0165
S_8707,10,51,0.0231
S_8708,11,89,0.0874
S_8709,17,4,0.0154
S_8710,18,112,0.0356
S_8711,19,67,0.0639
S_8712,11,37,0.0085
S_8713,12,15,0.1042
S_8714,15,76,0.0108
S_8715,17,89,0.0237
S_8716,16,10,0.0231
S_8717,15,19,0.0317
S_8718,13,46,0.02
S_8719,11,102,0.0281
S_8720,10,117,0.0356
S_8721,13,89,0.0294
S_8722,12,0,0.0656
S_8723,13,108,0.0868
S_8724,15,3,0.0275
S_8725,16,107,0.0708
S_8726,13,49,0.1179
S_8727,15,89,0.0149
S_8728,16,10,0.0274
S_8729,13,19,0.0428
S_8730,13,54,0.014
S_8731,15,4,0.1095
S_8732,12,46,0.0545
S_8733,21,90,0.0463
S_8734,15,78,0.0135
S_8735,11,42,0.046
S_8736,16,1,0.0302
S_8737,13,32,0.0326
S_8738,17,93,0.0785
S_8739,15,40,0.025
S_8740,16,45,0.1059
S_8741,6,8,0.0261
S_8742,15,72,0.1118
S_8743,19,74,0.0252
S_8744,19,51,0.0935
S_8745,21,91,0.1526
S_8746,19,105,0.0091
S_8747,14,90,0.0594
S_8748,17,65,0.0148
S_8749,14,112,0.0904
S_8750,16,45,0.024
S_8751,17,78,0.0186
S_8752,15,69,0.058
S_8753,17,100,0.0644
S_8754,13,59,0.0272
S_8755,17,66,0.02
S_8756,15,54,0.0716
S_8757,13,16,0.0516
S_8758,17,106,0.007
S_8759,10,103,0.0607
S_8760,14,84,0.0469
S_8761,15,41,0.08
S_8762,19,42,0.0162
S_8763,14,4,0.0501
S_8764,14,9,0.0179
S_8765,18,61,0.0404
S_8766,15,5,0.0323
S_8767,12,11,0.0984
S_8768,21,30,0.0092
S_8769,17,44,0.0389
S_8770,14,58,0.0384
S_8771,14,38,0.0321
S_8772,11,112,0.0653
S_8773,15,114,0.081
S_8774,17,6,0.0214
S_8775,9,118,0.0355
S_8776,15,20,0.0635
S_8777,10,39,0.1247
S_8778,14,100,0.0461
S_8779,15,82,0.0673
S_8780,15,6,0.0449
S_8781,21,92,0.0067
S_8782,15,79,0.0072
S_8783,13,114,0.0504
S_8784,12,109,0.0832
S_8785,13,117,0.0201
S_8786,16,54,0.0553
S_8787,9,84,0.0429
S_8788,11,115,0.0136
S_8789,15,0,0.008
S_8790,14,94,0.0999
